label,sms,char_count,word_count,has_number,has_currency,exclamation_count,processed_sms,label_num
ham,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,151,30,1,0,0,im da intro cover energi trend n pro n con brief descript nuclear fusion n oso brief histori iter n jet got abt n half page,0
ham,Sorry i din lock my keypad.,27,6,0,0,0,sorri din lock keypad,0
ham,I have lost 10 kilos as of today!,33,8,1,0,1,lost kilo today,0
ham,If you're not in my car in an hour and a half I'm going apeshit,63,15,0,0,0,your car hour half im go apeshit,0
ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,338,69,1,0,0,wonder would okay call uncl john let know thing nigeria r ltgt dollar year sent know strain plan pay back everi dime give everi dime expect anyth practic someth like,0
ham,Just got outta class gonna go gym.,34,7,0,0,0,got outta class gonna go gym,0
ham,I AM AT A PARTY WITH ALEX NICHOLS,33,8,0,0,0,parti alex nichol,0
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",138,29,0,0,1,ok would b love u r sure think wot u want drinkin dancin eatin cinema u wot,0
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,136,22,1,1,1,urgent mobil number award prize guarante call land line claim valid hr,1
ham,Merry christmas to u too annie!,31,6,0,0,1,merri christma u anni,0
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,91,17,1,0,0,plan yet go join compani jan onlydon know happen,0
ham,Shb b ok lor... Thanx...,24,5,0,0,0,shb b ok lor thanx,0
ham,i want to grasp your pretty booty :),36,8,0,0,0,want grasp pretti booti,0
spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,156,30,1,0,1,take part mobil survey yesterday text use howev wish get txt send txt tc wwwtxtcom p,1
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,88,19,0,0,0,ju reach home go bath first si use net tell u finish k,0
ham,Tell them u have a headache and just want to use 1 hour of sick time.,69,16,1,0,0,tell u headach want use hour sick time,0
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,74,16,0,0,0,she fine good hear dear happi new year oh,0
ham,"And that's fine, I got enough bud to last most of the night at least",68,15,0,0,0,that fine got enough bud last night least,0
ham,We left already we at orchard now.,34,7,0,0,0,left alreadi orchard,0
ham,LOL ... No just was busy,24,6,0,0,0,lol busi,0
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",93,21,0,0,0,gonna blake night might abl get littl earli,0
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,61,11,1,0,0,im go orchard lareadi reach soon u reach,0
ham,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),89,19,1,1,0,ard rest ard leastwhich price bedrm,0
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,107,23,0,0,0,make easi pay back ltgt yr say pay back earlier get,0
ham,I'm ok. Will do my part tomorrow,32,7,0,0,0,im ok part tomorrow,0
ham,Bugis oso near wat... ,22,4,0,0,0,bugi oso near wat,0
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,162,28,1,0,1,want get laid tonight want real dog locat sent direct ur mob join uk largest dog network bt txting gravel nt eca pmsgp,1
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,248,33,1,0,0,send ur friend receiv someth ur voic speak express childish naughti sentiment rowdi ful attitud romant shi attract funni ltgt irrit ltgt lovabl repli,0
ham,Just sleeping..and surfing,26,3,0,0,0,sleepingand surf,0
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",215,43,0,0,2,thank much skype wit kz sura didnt get pleasur compani hope good weve given ultimatum oh countin aburo enjoy messag sent day ago,0
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,153,29,1,0,0,want anytim network min text new video phone five pound per week call repli deliveri tomorrow,1
ham,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,96,20,1,0,0,nope wif si lor aft bath dog bath look like go rain soon,0
ham,Hey i've booked the 2 lessons on sun liao...,44,9,1,0,0,hey ive book lesson sun liao,0
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",74,13,0,0,0,hi frnd best way avoid missunderstd wit belov one,0
ham,at bruce b downs &amp; fletcher now,35,7,0,0,0,bruce b down amp fletcher,0
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),153,27,1,0,0,beauti truth express face could seen everyon depress heart could understood love one gud ni,0
ham,R ü going 4 today's meeting?,28,6,1,0,0,r go today meet,0
ham,Waiting for your call.,22,4,0,0,0,wait call,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,149,24,0,0,0,puriti friendship two smile read forward messageit smile see name gud evng musthu,0
ham,"Haha good to hear, I'm officially paid and on the market for an 8th",67,14,1,0,0,haha good hear im offici paid market th,0
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",109,23,0,0,1,that bit weird even suppos happen good idea sure pub,0
ham,U still painting ur wall?,25,5,0,0,0,u still paint ur wall,0
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,112,21,0,0,0,there ring come guy costum gift futur yowif hint hint,0
ham,I'm really sorry I lit your hair on fire,40,9,0,0,0,im realli sorri lit hair fire,0
ham,That's y u haf 2 keep me busy...,32,8,1,0,0,that u haf keep busi,0
ham,"Miss ya, need ya, want ya, love ya.",35,8,0,0,0,miss ya need ya want ya love ya,0
ham,WOT U WANNA DO THEN MISSY?,26,6,0,0,0,wot u wanna missi,0
ham,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",148,26,0,0,0,superb thought grate u dont everyth u want mean u still opportun happier tomorrow u today,0
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",122,27,0,0,0,way ive put skip right outsid front hous see hous pull,0
ham,How are you holding up?,23,5,0,0,0,hold,0
ham,"Sounds good, keep me posted",27,5,0,0,0,sound good keep post,0
ham,Tell me again what your address is,34,7,0,0,0,tell address,0
ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),66,11,0,0,1,that cool sometim slow gentl sonetim rough hard,0
ham,How was txting and driving,26,5,0,0,0,txting drive,0
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",86,17,1,0,0,strang watch nd one im bed sweet dream miss u,0
ham,Ü ready then call me...,23,5,0,0,0,readi call,0
ham,Hmm thinking lor...,19,3,0,0,0,hmm think lor,0
ham,That means get the door,23,5,0,0,0,mean get door,0
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,69,15,0,0,0,ok chines food way get fat your pay lipo,0
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,143,30,1,1,0,free entri weekli comp chanc win ipod txt pod get entri std txt rate tc appli detail,1
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,124,27,0,0,0,come take littl time child afraid dark becom teenag want stay night,1
spam,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)",155,26,1,0,0,stop club tone repli stop mix see mytonecomenjoy html term club tone cost gbpweek mfl po box mk wt,1
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,112,22,0,0,0,everyth weather keep extra warm cold noth seriou pl lot vitamin c,0
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",75,14,0,0,0,yo gonna still stock tomorrowtoday im tri get dubsack,0
ham,Lmao but its so fun...,22,5,0,0,0,lmao fun,0
ham,when you and derek done with class?,35,7,0,0,0,derek done class,0
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",198,36,0,0,0,dear friend sorri late inform today birthday love arpraveesh detail log face book see number ltgt dont miss delici treat,0
ham,How come?,9,2,0,0,0,come,0
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,147,32,1,0,0,yar quit clever aft mani guess lor got ask bring thk darren will go aiya thk leona still attach wat,0
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,97,20,0,0,0,haha yup hope lose kg mon hip hop go orchard weigh,0
ham,Hey whats up? U sleeping all morning?,37,7,0,0,0,hey what u sleep morn,0
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",156,29,1,0,2,lookatm thank purchas video clip lookatm youv charg p think better send video mmsto,1
ham,Oh:)as usual vijay film or its different?,41,7,0,0,0,oha usual vijay film differ,0
ham,Are you staying in town ?,25,6,0,0,0,stay town,0
ham,Hey check it da. I have listed da.,34,8,0,0,0,hey check da list da,0
ham,"You aren't coming home between class, right? I need to work out and shower!",75,14,0,0,1,arent come home class right need work shower,0
ham,"Vikky, come around  &lt;TIME&gt; ..",35,5,0,0,0,vikki come around lttimegt,0
spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,165,28,1,1,0,today voda number end select receiv reward match pleas call quot claim code standard rate appli,1
ham,Oh is it! Which brand?,22,5,0,0,1,oh brand,0
ham,This phone has the weirdest auto correct.,41,7,0,0,0,phone weirdest auto correct,0
ham,How will I creep on you now? ;_;,32,8,0,0,0,creep,0
ham,Reverse is cheating. That is not mathematics.,45,7,0,0,0,revers cheat mathemat,0
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",163,29,0,0,0,say slowli godi love amp need youclean heart bloodsend ten special peopl amp u c miracl tomorrow itplspl,0
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,145,27,1,1,0,winner u special select receiv cash holiday flight inc speak live oper claim,1
ham,He didn't see his shadow. We get an early spring yay,52,11,0,0,0,didnt see shadow get earli spring yay,0
ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,81,16,1,0,0,hi birth lb oz mother babi brilliantli,0
spam,Money i have won wining number 946 wot do i do next,51,12,1,0,0,money wine number wot next,1
ham,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",162,30,0,0,0,god ask forgiv littl child gave love repli wonder fruit tree give hurt stone good night,0
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,126,24,1,0,1,thing r good thanx got exam march ive done revis fran still boyf ive gotta interviw exet bit worriedx,0
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,74,18,1,1,0,aiyar hard type u later free tell call n scold n tell u,0
ham,"Yo, you around? Just got my car back",36,8,0,0,0,yo around got car back,0
ham,DO NOT B LATE LOVE MUM,22,6,0,0,0,b late love mum,0
ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,123,29,1,0,0,length e e top shorter n got fring thk im go liao lazi dun wan distract u also,0
ham,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,92,14,0,0,0,eat shit wait ur monkey face bitch u asshol,0
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",161,26,1,0,2,congrat mobil g videophon r call videochat wid ur mate play java game dload polyh music nolin rentl bx ip pm,1
ham,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,71,15,0,0,0,oki wan meet bishan co bishan im drive today,0
ham,Wot is u up 2 then bitch?,25,7,1,0,0,wot u bitch,0
ham,Dunno dat's wat he told me. Ok lor...,37,8,0,0,0,dunno dat wat told ok lor,0
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,166,36,1,0,0,today iz yellow rose day u love frndship give misscal amp send ur frndz amp see mani miss call u get u get miss u marri ur lover,0
ham,I did. One slice and one breadstick. Lol,40,8,0,0,0,one slice one breadstick lol,0
ham,I have a rather prominent bite mark on my right cheek,53,11,0,0,0,rather promin bite mark right cheek,0
spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",159,27,1,1,4,final chanc claim ur worth discount voucher today text ye savamob member offer mobil cs savamob pobox muz sub,1
